key,lesion_type,modality,region,relationship,score,source,target
0,,,TC,has_region,,lesion1359,region1361
0,,,ET,has_region,,lesion1359,region1362
0,,,WT,has_region,,lesion1365,region1366
0,,,TC,has_region,,lesion1365,region1367
0,,,ET,has_region,,lesion1365,region1368
0,,,WT,has_region,,lesion1371,region1372
0,,,TC,has_region,,lesion1371,region1373
0,,,ET,has_region,,lesion1371,region1374
0,,,WT,has_region,,lesion1377,region1378
0,,,TC,has_region,,lesion1377,region1379
0,,,ET,has_region,,lesion1377,region1380
0,,,WT,has_region,,lesion1383,region1384
0,,,TC,has_region,,lesion1383,region1385
0,,,ET,has_region,,lesion1383,region1386
0,,,WT,has_region,,lesion1389,region1390
0,,,TC,has_region,,lesion1389,region1391
0,,,ET,has_region,,lesion1389,region1392
0,,,WT,has_region,,lesion1395,region1396
0,,,TC,has_region,,lesion1395,region1397
0,,,ET,has_region,,lesion1395,region1398
0,,,WT,has_region,,lesion1401,region1402
0,,,TC,has_region,,lesion1401,region1403
0,,,ET,has_region,,lesion1401,region1404
0,,,WT,has_region,,lesion1407,region1408
0,,,TC,has_region,,lesion1407,region1409
0,,,ET,has_region,,lesion1407,region1410
0,,,WT,has_region,,lesion1413,region1414
0,,,TC,has_region,,lesion1413,region1415
0,,,ET,has_region,,lesion1413,region1416
0,,,WT,has_region,,lesion1419,region1420
0,,,TC,has_region,,lesion1419,region1421
0,,,ET,has_region,,lesion1419,region1422
0,,,WT,has_region,,lesion1425,region1426
0,,,TC,has_region,,lesion1425,region1427
0,,,ET,has_region,,lesion1425,region1428
0,,,WT,has_region,,lesion1431,region1432
0,,,TC,has_region,,lesion1431,region1433
0,,,ET,has_region,,lesion1431,region1434
0,,,WT,has_region,,lesion1437,region1438
0,,,TC,has_region,,lesion1437,region1439
0,,,ET,has_region,,lesion1437,region1440
0,,,WT,has_region,,lesion1443,region1444
0,,,TC,has_region,,lesion1443,region1445
0,,,ET,has_region,,lesion1443,region1446
0,,,WT,has_region,,lesion1449,region1450
0,,,TC,has_region,,lesion1449,region1451
0,,,ET,has_region,,lesion1449,region1452
0,,,WT,has_region,,lesion1455,region1456
0,,,TC,has_region,,lesion1455,region1457
0,,,ET,has_region,,lesion1455,region1458
0,,,WT,has_region,,lesion1461,region1462
0,,,TC,has_region,,lesion1461,region1463
0,,,ET,has_region,,lesion1461,region1464
0,,,WT,has_region,,lesion1467,region1468
0,,,TC,has_region,,lesion1467,region1469
0,,,ET,has_region,,lesion1467,region1470
0,,,WT,has_region,,lesion1473,region1474
0,,,TC,has_region,,lesion1473,region1475
0,,,ET,has_region,,lesion1473,region1476
0,,,WT,has_region,,lesion1479,region1480
0,,,TC,has_region,,lesion1479,region1481
0,,,ET,has_region,,lesion1479,region1482
0,,,WT,has_region,,lesion1485,region1486
0,,,TC,has_region,,lesion1485,region1487
0,,,ET,has_region,,lesion1485,region1488
0,,,WT,has_region,,lesion1491,region1492
0,,,TC,has_region,,lesion1491,region1493
0,,,ET,has_region,,lesion1491,region1494
0,,,WT,has_region,,lesion1497,region1498
0,,,TC,has_region,,lesion1497,region1499
0,,,ET,has_region,,lesion1497,region1500
0,,,WT,has_region,,lesion1503,region1504
0,,,TC,has_region,,lesion1503,region1505
0,,,ET,has_region,,lesion1503,region1506
0,,,WT,has_region,,lesion1509,region1510
0,,,TC,has_region,,lesion1509,region1511
0,,,ET,has_region,,lesion1509,region1512
0,,,WT,has_region,,lesion1515,region1516
0,,,TC,has_region,,lesion1515,region1517
0,,,ET,has_region,,lesion1515,region1518
0,,,WT,has_region,,lesion1521,region1522
0,,,TC,has_region,,lesion1521,region1523
0,,,ET,has_region,,lesion1521,region1524
0,,,WT,has_region,,lesion1527,region1528
0,,,TC,has_region,,lesion1527,region1529
0,,,ET,has_region,,lesion1527,region1530
0,,,WT,has_region,,lesion1533,region1534
0,,,TC,has_region,,lesion1533,region1535
0,,,ET,has_region,,lesion1533,region1536
0,,,WT,has_region,,lesion1539,region1540
0,,,TC,has_region,,lesion1539,region1541
0,,,ET,has_region,,lesion1539,region1542
0,,,WT,has_region,,lesion1545,region1546
0,,,TC,has_region,,lesion1545,region1547
0,,,ET,has_region,,lesion1545,region1548
0,,,WT,has_region,,lesion1551,region1552
0,,,TC,has_region,,lesion1551,region1553
0,,,ET,has_region,,lesion1551,region1554
0,,,WT,has_region,,lesion1557,region1558
0,,,TC,has_region,,lesion1557,region1559
0,,,ET,has_region,,lesion1557,region1560
0,,,WT,has_region,,lesion1563,region1564
0,,,TC,has_region,,lesion1563,region1565
0,,,ET,has_region,,lesion1563,region1566
0,,,WT,has_region,,lesion1569,region1570
0,,,TC,has_region,,lesion1569,region1571
0,,,ET,has_region,,lesion1569,region1572
0,,,WT,has_region,,lesion1575,region1576
0,,,TC,has_region,,lesion1575,region1577
0,,,ET,has_region,,lesion1575,region1578
0,,,WT,has_region,,lesion1581,region1582
0,,,TC,has_region,,lesion1581,region1583
0,,,ET,has_region,,lesion1581,region1584
0,,,WT,has_region,,lesion1587,region1588
0,,,TC,has_region,,lesion1587,region1589
0,,,ET,has_region,,lesion1587,region1590
0,,,WT,has_region,,lesion1593,region1594
0,,,TC,has_region,,lesion1593,region1595
0,,,ET,has_region,,lesion1593,region1596
0,,,WT,has_region,,lesion1599,region1600
0,,,TC,has_region,,lesion1599,region1601
0,,,ET,has_region,,lesion1599,region1602
0,,,WT,has_region,,lesion1605,region1606
0,,,TC,has_region,,lesion1605,region1607
0,,,ET,has_region,,lesion1605,region1608
0,,,WT,has_region,,lesion1611,region1612
0,,,TC,has_region,,lesion1611,region1613
0,,,ET,has_region,,lesion1611,region1614
0,,,WT,has_region,,lesion1617,region1618
0,,,TC,has_region,,lesion1617,region1619
0,,,ET,has_region,,lesion1617,region1620
0,,,WT,has_region,,lesion1623,region1624
0,,,TC,has_region,,lesion1623,region1625
0,,,ET,has_region,,lesion1623,region1626
0,,,WT,has_region,,lesion1629,region1630
0,,,TC,has_region,,lesion1629,region1631
0,,,ET,has_region,,lesion1629,region1632
0,,,WT,has_region,,lesion1635,region1636
0,,,TC,has_region,,lesion1635,region1637
0,,,ET,has_region,,lesion1635,region1638
0,,,WT,has_region,,lesion1641,region1642
0,,,TC,has_region,,lesion1641,region1643
0,,,ET,has_region,,lesion1641,region1644
0,,,WT,has_region,,lesion1647,region1648
0,,,TC,has_region,,lesion1647,region1649
0,,,ET,has_region,,lesion1647,region1650
0,,,WT,has_region,,lesion1653,region1654
0,,,TC,has_region,,lesion1653,region1655
0,,,ET,has_region,,lesion1653,region1656
0,,,WT,has_region,,lesion1659,region1660
0,,,TC,has_region,,lesion1659,region1661
0,,,ET,has_region,,lesion1659,region1662
0,,,WT,has_region,,lesion1665,region1666
0,,,TC,has_region,,lesion1665,region1667
0,,,ET,has_region,,lesion1665,region1668
0,,,WT,has_region,,lesion1671,region1672
0,,,TC,has_region,,lesion1671,region1673
0,,,ET,has_region,,lesion1671,region1674
0,,,WT,has_region,,lesion1677,region1678
0,,,TC,has_region,,lesion1677,region1679
0,,,ET,has_region,,lesion1677,region1680
0,,,WT,has_region,,lesion1683,region1684
0,,,TC,has_region,,lesion1683,region1685
0,,,ET,has_region,,lesion1683,region1686
0,,,WT,has_region,,lesion1689,region1690
0,,,TC,has_region,,lesion1689,region1691
0,,,ET,has_region,,lesion1689,region1692
0,,,WT,has_region,,lesion1695,region1696
0,,,TC,has_region,,lesion1695,region1697
0,,,ET,has_region,,lesion1695,region1698
0,,,WT,has_region,,lesion1701,region1702
0,,,TC,has_region,,lesion1701,region1703
0,,,ET,has_region,,lesion1701,region1704
0,,,WT,has_region,,lesion1707,region1708
0,,,TC,has_region,,lesion1707,region1709
0,,,ET,has_region,,lesion1707,region1710
0,,,WT,has_region,,lesion1713,region1714
0,,,TC,has_region,,lesion1713,region1715
0,,,ET,has_region,,lesion1713,region1716
0,,,WT,has_region,,lesion1719,region1720
0,,,TC,has_region,,lesion1719,region1721
0,,,ET,has_region,,lesion1719,region1722
0,,,WT,has_region,,lesion1725,region1726
0,,,TC,has_region,,lesion1725,region1727
0,,,ET,has_region,,lesion1725,region1728
0,,,WT,has_region,,lesion1731,region1732
0,,,TC,has_region,,lesion1731,region1733
0,,,ET,has_region,,lesion1731,region1734
0,,,WT,has_region,,lesion1737,region1738
0,,,TC,has_region,,lesion1737,region1739
0,,,ET,has_region,,lesion1737,region1740
0,,,WT,has_region,,lesion1743,region1744
0,,,TC,has_region,,lesion1743,region1745
0,,,ET,has_region,,lesion1743,region1746
0,,,WT,has_region,,lesion1749,region1750
0,,,TC,has_region,,lesion1749,region1751
0,,,ET,has_region,,lesion1749,region1752
0,,,WT,has_region,,lesion1755,region1756
0,,,TC,has_region,,lesion1755,region1757
0,,,ET,has_region,,lesion1755,region1758
0,,,WT,has_region,,lesion1761,region1762
0,,,TC,has_region,,lesion1761,region1763
0,,,ET,has_region,,lesion1761,region1764
0,,,WT,has_region,,lesion1767,region1768
0,,,TC,has_region,,lesion1767,region1769
0,,,ET,has_region,,lesion1767,region1770
0,,,WT,has_region,,lesion1773,region1774
0,,,TC,has_region,,lesion1773,region1775
0,,,ET,has_region,,lesion1773,region1776
0,,,WT,has_region,,lesion1779,region1780
0,,,TC,has_region,,lesion1779,region1781
0,,,ET,has_region,,lesion1779,region1782
0,,,WT,has_region,,lesion1785,region1786
0,,,TC,has_region,,lesion1785,region1787
0,,,ET,has_region,,lesion1785,region1788
0,,,WT,has_region,,lesion1791,region1792
0,,,TC,has_region,,lesion1791,region1793
0,,,ET,has_region,,lesion1791,region1794
0,,,WT,has_region,,lesion1797,region1798
0,,,TC,has_region,,lesion1797,region1799
0,,,ET,has_region,,lesion1797,region1800
0,,,WT,has_region,,lesion1803,region1804
0,,,TC,has_region,,lesion1803,region1805
0,,,ET,has_region,,lesion1803,region1806
0,,,WT,has_region,,lesion1809,region1810
0,,,TC,has_region,,lesion1809,region1811
0,,,ET,has_region,,lesion1809,region1812
0,,,WT,has_region,,lesion1815,region1816
0,,,TC,has_region,,lesion1815,region1817
0,,,ET,has_region,,lesion1815,region1818
0,,,WT,has_region,,lesion1821,region1822
0,,,TC,has_region,,lesion1821,region1823
0,,,ET,has_region,,lesion1821,region1824
0,,,WT,has_region,,lesion1827,region1828
0,,,TC,has_region,,lesion1827,region1829
0,,,ET,has_region,,lesion1827,region1830
0,,,WT,has_region,,lesion1833,region1834
0,,,TC,has_region,,lesion1833,region1835
0,,,ET,has_region,,lesion1833,region1836
0,,,WT,has_region,,lesion1839,region1840
0,,,TC,has_region,,lesion1839,region1841
0,,,ET,has_region,,lesion1839,region1842
0,,,WT,has_region,,lesion1845,region1846
0,,,TC,has_region,,lesion1845,region1847
0,,,ET,has_region,,lesion1845,region1848
0,,,WT,has_region,,lesion1851,region1852
0,,,TC,has_region,,lesion1851,region1853
0,,,ET,has_region,,lesion1851,region1854
0,,,WT,has_region,,lesion1857,region1858
0,,,TC,has_region,,lesion1857,region1859
0,,,ET,has_region,,lesion1857,region1860
0,,,WT,has_region,,lesion1863,region1864
0,,,TC,has_region,,lesion1863,region1865
0,,,ET,has_region,,lesion1863,region1866
0,,,WT,has_region,,lesion1869,region1870
0,,,TC,has_region,,lesion1869,region1871
0,,,ET,has_region,,lesion1869,region1872
0,,,WT,has_region,,lesion1875,region1876
0,,,TC,has_region,,lesion1875,region1877
0,,,ET,has_region,,lesion1875,region1878
0,,,WT,has_region,,lesion1881,region1882
0,,,TC,has_region,,lesion1881,region1883
0,,,ET,has_region,,lesion1881,region1884
0,,,WT,has_region,,lesion1887,region1888
0,,,TC,has_region,,lesion1887,region1889
0,,,ET,has_region,,lesion1887,region1890
0,,,WT,has_region,,lesion1893,region1894
0,,,TC,has_region,,lesion1893,region1895
0,,,ET,has_region,,lesion1893,region1896
0,,,WT,has_region,,lesion1899,region1900
0,,,TC,has_region,,lesion1899,region1901
0,,,ET,has_region,,lesion1899,region1902
0,,,WT,has_region,,lesion1905,region1906
0,,,TC,has_region,,lesion1905,region1907
0,,,ET,has_region,,lesion1905,region1908
0,,,WT,has_region,,lesion1911,region1912
0,,,TC,has_region,,lesion1911,region1913
0,,,ET,has_region,,lesion1911,region1914
0,,,WT,has_region,,lesion1917,region1918
0,,,TC,has_region,,lesion1917,region1919
0,,,ET,has_region,,lesion1917,region1920
0,,,WT,has_region,,lesion1923,region1924
0,,,TC,has_region,,lesion1923,region1925
0,,,ET,has_region,,lesion1923,region1926
0,,,WT,has_region,,lesion1929,region1930
0,,,TC,has_region,,lesion1929,region1931
0,,,ET,has_region,,lesion1929,region1932
0,,,WT,has_region,,lesion1935,region1936
0,,,TC,has_region,,lesion1935,region1937
0,,,ET,has_region,,lesion1935,region1938
0,,,WT,has_region,,lesion1941,region1942
0,,,TC,has_region,,lesion1941,region1943
0,,,ET,has_region,,lesion1941,region1944
0,,,WT,has_region,,lesion1947,region1948
0,,,TC,has_region,,lesion1947,region1949
0,,,ET,has_region,,lesion1947,region1950
0,,,WT,has_region,,lesion1953,region1954
0,,,TC,has_region,,lesion1953,region1955
0,,,ET,has_region,,lesion1953,region1956
0,,,WT,has_region,,lesion1959,region1960
0,,,TC,has_region,,lesion1959,region1961
0,,,ET,has_region,,lesion1959,region1962
0,,,WT,has_region,,lesion1965,region1966
0,,,TC,has_region,,lesion1965,region1967
0,,,ET,has_region,,lesion1965,region1968
0,,,WT,has_region,,lesion1971,region1972
0,,,TC,has_region,,lesion1971,region1973
0,,,ET,has_region,,lesion1971,region1974
0,,,WT,has_region,,lesion1977,region1978
0,,,TC,has_region,,lesion1977,region1979
0,,,ET,has_region,,lesion1977,region1980
0,,,WT,has_region,,lesion1983,region1984
0,,,TC,has_region,,lesion1983,region1985
0,,,ET,has_region,,lesion1983,region1986
0,,,WT,has_region,,lesion1989,region1990
0,,,TC,has_region,,lesion1989,region1991
0,,,ET,has_region,,lesion1989,region1992
0,,,WT,has_region,,lesion1995,region1996
0,,,TC,has_region,,lesion1995,region1997
0,,,ET,has_region,,lesion1995,region1998
0,,,WT,has_region,,lesion2001,region2002
0,,,TC,has_region,,lesion2001,region2003
0,,,ET,has_region,,lesion2001,region2004
0,,,WT,has_region,,lesion2007,region2008
0,,,TC,has_region,,lesion2007,region2009
0,,,ET,has_region,,lesion2007,region2010
0,,,WT,has_region,,lesion2013,region2014
0,,,TC,has_region,,lesion2013,region2015
0,,,ET,has_region,,lesion2013,region2016
0,,,WT,has_region,,lesion2019,region2020
0,,,TC,has_region,,lesion2019,region2021
0,,,ET,has_region,,lesion2019,region2022
0,,,WT,has_region,,lesion2025,region2026
0,,,TC,has_region,,lesion2025,region2027
0,,,ET,has_region,,lesion2025,region2028
0,,,WT,has_region,,lesion2031,region2032
0,,,TC,has_region,,lesion2031,region2033
0,,,ET,has_region,,lesion2031,region2034
0,,,WT,has_region,,lesion2037,region2038
0,,,TC,has_region,,lesion2037,region2039
0,,,ET,has_region,,lesion2037,region2040
0,,,WT,has_region,,lesion2043,region2044
0,,,TC,has_region,,lesion2043,region2045
0,,,ET,has_region,,lesion2043,region2046
0,,,WT,has_region,,lesion2049,region2050
0,,,TC,has_region,,lesion2049,region2051
0,,,ET,has_region,,lesion2049,region2052
0,,,WT,has_region,,lesion2055,region2056
0,,,TC,has_region,,lesion2055,region2057
0,,,ET,has_region,,lesion2055,region2058
0,,,WT,has_region,,lesion2061,region2062
0,,,TC,has_region,,lesion2061,region2063
0,,,ET,has_region,,lesion2061,region2064
0,,,WT,has_region,,lesion2067,region2068
0,,,TC,has_region,,lesion2067,region2069
0,,,ET,has_region,,lesion2067,region2070
0,,,WT,has_region,,lesion2073,region2074
0,,,TC,has_region,,lesion2073,region2075
0,,,ET,has_region,,lesion2073,region2076
0,,,WT,has_region,,lesion2079,region2080
0,,,TC,has_region,,lesion2079,region2081
0,,,ET,has_region,,lesion2079,region2082
0,,,WT,has_region,,lesion2085,region2086
0,,,TC,has_region,,lesion2085,region2087
0,,,ET,has_region,,lesion2085,region2088
0,,,WT,has_region,,lesion2091,region2092
0,,,TC,has_region,,lesion2091,region2093
0,,,ET,has_region,,lesion2091,region2094
0,,,WT,has_region,,lesion2097,region2098
0,,,TC,has_region,,lesion2097,region2099
0,,,ET,has_region,,lesion2097,region2100
0,,,WT,has_region,,lesion2103,region2104
0,,,TC,has_region,,lesion2103,region2105
0,,,ET,has_region,,lesion2103,region2106
0,,,WT,has_region,,lesion2109,region2110
0,,,TC,has_region,,lesion2109,region2111
0,,,ET,has_region,,lesion2109,region2112
0,,,WT,has_region,,lesion2115,region2116
0,,,TC,has_region,,lesion2115,region2117
0,,,ET,has_region,,lesion2115,region2118
0,,,WT,has_region,,lesion2121,region2122
0,,,TC,has_region,,lesion2121,region2123
0,,,ET,has_region,,lesion2121,region2124
0,,,WT,has_region,,lesion2127,region2128
0,,,TC,has_region,,lesion2127,region2129
0,,,ET,has_region,,lesion2127,region2130
0,,,WT,has_region,,lesion2133,region2134
0,,,TC,has_region,,lesion2133,region2135
0,,,ET,has_region,,lesion2133,region2136
0,,,WT,has_region,,lesion2139,region2140
0,,,TC,has_region,,lesion2139,region2141
0,,,ET,has_region,,lesion2139,region2142
0,,,WT,has_region,,lesion2145,region2146
0,,,TC,has_region,,lesion2145,region2147
0,,,ET,has_region,,lesion2145,region2148
0,,,WT,has_region,,lesion2151,region2152
0,,,TC,has_region,,lesion2151,region2153
0,,,ET,has_region,,lesion2151,region2154
0,,,WT,has_region,,lesion2157,region2158
0,,,TC,has_region,,lesion2157,region2159
0,,,ET,has_region,,lesion2157,region2160
0,,,WT,has_region,,lesion2163,region2164
0,,,TC,has_region,,lesion2163,region2165
0,,,ET,has_region,,lesion2163,region2166
0,,,WT,has_region,,lesion2169,region2170
0,,,TC,has_region,,lesion2169,region2171
0,,,ET,has_region,,lesion2169,region2172
0,,,WT,has_region,,lesion2175,region2176
0,,,TC,has_region,,lesion2175,region2177
0,,,ET,has_region,,lesion2175,region2178
0,,,WT,has_region,,lesion2181,region2182
0,,,TC,has_region,,lesion2181,region2183
0,,,ET,has_region,,lesion2181,region2184
0,,,WT,has_region,,lesion2187,region2188
0,,,TC,has_region,,lesion2187,region2189
0,,,ET,has_region,,lesion2187,region2190
0,,,WT,has_region,,lesion2193,region2194
0,,,TC,has_region,,lesion2193,region2195
0,,,ET,has_region,,lesion2193,region2196
0,,,WT,has_region,,lesion2199,region2200
0,,,TC,has_region,,lesion2199,region2201
0,,,ET,has_region,,lesion2199,region2202
0,,,WT,has_region,,lesion2205,region2206
0,,,TC,has_region,,lesion2205,region2207
0,,,ET,has_region,,lesion2205,region2208
0,,,WT,has_region,,lesion2211,region2212
0,,,TC,has_region,,lesion2211,region2213
0,,,ET,has_region,,lesion2211,region2214
